_ - id,_ - url,_ - rank,_ - city,_ - ifmid,_ - ifiid,_ - growth,_ - workers,_ - company,_ - website,_ - state_l,_ - state_s,_ - revenue,_ - zipcode,_ - founded,_ - industry,_ - latitude,_ - metrocode,_ - longitude,_ - yrs_on_list,_ - previous_workers,_ - metro,_ - partner_lists - partner_lists
36919,swift-straw-ii,2407,Atlanta,29,4,179.8779,72,Swift Straw II,swiftstraw.com,Georgia,GA,27950273,30339,2011,Consumer Products & Services,33.87632,"Atlanta-Sandy Springs-Roswell, GA",-84.46209,4,20,Atlanta,
37183,daprile-properties,2408,Chicago,17,3,179.8204,352,d'aprile properties,daprileproperties.com,Illinois,IL,16192423,60622,2010,Real Estate,41.90217,"Chicago-Naperville-Elgin, IL-IN-WI",-87.68334,4,136,Chicago,
26254,surefire-local,2409,Vienna,3,5,179.7741,165,Surefire Local,surefirelocal.com,Virginia,VA,9539364,22182,2009,Advertising & Marketing,38.93842,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.27552,5,79,"Washington, DC",
2150,traube-tents-structures,2410,Columbia,74,20,179.7701,24,Traube Tents & Structures,traubetent.com,Illinois,IL,8890435,62236,1938,Construction,38.43659,"St. Louis, MO-IL",-90.21646,4,18,"St. Louis, MO-IL",
37949,formulife,2411,Allen,8,10,179.1605,94,Formulife,formulifesupplements.com,Texas,TX,23590818,75002,2009,Health,33.08985,"Dallas-Fort Worth-Arlington, TX",-96.6086,2,72,Dallas,
77231,storebound,2412,New York City,9,4,179.1036,30,Storebound,storebound.com,New York,NY,40073228,10004,2010,Consumer Products & Services,40.68863,"New York-Newark-Jersey City, NY-NJ-PA",-74.01824,2,8,New York City,
76331,smartacre,2413,Bethlehem,93,5,178.7611,22,SmartAcre,getsmartacre.com,Pennsylvania,PA,2930749,18018,2008,Advertising & Marketing,40.62759,"Allentown-Bethlehem-Easton, PA-NJ",-75.39558,2,9,"Allentown-Bethlehem-Easton, PA-NJ",
88531,npd-logistics,2414,Newark,9,6,178.6523,48,NPD Logistics,npdlogistics.com,New Jersey,NJ,4353204,7114,2011,Logistics & Transportation,40.69748,"New York-Newark-Jersey City, NY-NJ-PA",-74.1699,1,9,New York City,
88532,intelpath,2415,Hinsdale,17,14,178.6478,6,Intelpath,intelpath.com,Illinois,IL,2022966,60522,2010,Telecommunications,41.80002,"Chicago-Naperville-Elgin, IL-IN-WI",-87.9198,1,3,Chicago,
78646,americhem-systems,2416,Aurora,17,15,178.574,25,AmeriChem Systems,americhemsystems.com,Illinois,IL,9561687,60505,1991,Manufacturing,41.76453,"Chicago-Naperville-Elgin, IL-IN-WI",-88.29466,2,20,Chicago,Vistage
2469,targetxcom,2417,Conshohocken,49,5,178.5132,65,TargetX.com,targetx.com,Pennsylvania,PA,17084000,19428,1998,Advertising & Marketing,40.08034,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.30046,8,25,Philadelphia,
87020,stp-investment-services,2418,West Chester,49,2,178.4784,91,STP Investment Services,stpis.com,Pennsylvania,PA,10134950,19380,2008,Financial Services,39.98719,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.60316,1,23,Philadelphia,Vistage
44029,ceterus,2419,Charleston,536,9,178.47,125,Ceterus,ceterus.com,South Carolina,SC,4151459,29403,2008,Software,32.8059,"Charleston-North Charleston, SC",-79.94318,3,14,"Charleston, SC",
75956,go-fish-digital,2420,Raleigh,36,5,178.4223,33,Go Fish Digital,gofishdigital.com,North Carolina,NC,3717294,27601,2005,Advertising & Marketing,35.77363,"Raleigh-Cary, NC",-78.63446,2,6,"Raleigh, NC",
88533,joshs-frogs,2421,Owosso,306,18,178.4058,40,Josh's Frogs,joshsfrogs.com,Michigan,MI,4843024,48867,2002,Retail,43.00272,"Owosso, MI",-84.18898,1,19,,
88534,contango-it,2422,New York City,9,29,178.3195,11,Contango IT,contangoit.com,New York,NY,2020744,10017,2009,IT System Development,40.75236,"New York-Newark-Jersey City, NY-NJ-PA",-73.97249,1,5,New York City,EO
88535,legacy-global-sports,2423,Portsmouth,6,6,178.2606,400,LEGACY Global Sports,legacyglobalsports.com,New Hampshire,NH,53052131,3801,2003,Logistics & Transportation,43.07481,"Boston-Cambridge-Newton, MA-NH",-70.80544,1,50,Boston,
88536,ombligo,2424,Brooklyn,9,25,178.2216,32,Ombligo,ombligo.com,New York,NY,6940321,11232,2004,Computer Hardware,40.65655,"New York-Newark-Jersey City, NY-NJ-PA",-74.00736,1,14,New York City,
44725,thrive-internet-marketing-agency,2425,Arlington,8,5,178.1579,46,Thrive Internet Marketing Agency,thriveagency.com,Texas,TX,3281131,76015,2005,Advertising & Marketing,32.69219,"Dallas-Fort Worth-Arlington, TX",-97.1333,2,10,Dallas,
43328,obility,2426,Portland,10,5,178.1172,31,Obility,obilityb2b.com,Oregon,OR,3640782,97204,2011,Advertising & Marketing,45.51837,"Portland-Vancouver-Beaverton, OR-WA",-122.67395,3,10,"Portland, OR",
71236,mts-nutrition,2427,Loveland,47,10,178.0477,2,MTS Nutrition,mtsnutrition.com,Ohio,OH,3783765,45140,2011,Health,39.25727,"Cincinnati, OH-KY-IN",-84.24195,2,2,Cincinnati,
25286,evans-chambers-technology,2428,Washington,3,29,177.7966,43,Evans & Chambers Technology,evanschambers.com,District of Columbia,DC,9445084,20001,2003,IT System Development,38.91035,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.01774,5,27,"Washington, DC",
88537,complete-logistical-services,2429,New Orleans,33,16,177.7393,15,Complete Logistical Services,clogistical.com,Louisiana,LA,13906600,70129,2010,Energy,30.08085,"New Orleans-Metairie-Kenner, LA",-89.81337,1,8,New Orleans,Vistage
88538,telesolv-consulting,2430,Washington,3,7,177.7257,200,TeleSolv Consulting,telesolvconsulting.com,District of Columbia,DC,9897034,20036,2000,Government Services,38.90702,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.04157,1,100,"Washington, DC",
88539,falcon-design-build,2431,Decatur,29,20,177.6718,5,Falcon Design Build,falcondesignbuild.com,Georgia,GA,2116384,30031,2013,Construction,33.77002,"Atlanta-Sandy Springs-Roswell, GA",-84.29012,1,3,Atlanta,
37153,vcore-technology-partners,2432,Scottsdale,46,28,177.6396,100,vCORE Technology Partners,vcoretec.com,Arizona,AZ,76436367,85253,2010,IT Management,33.54483,"Phoenix-Mesa-Scottsdale, AZ",-111.95756,4,20,Phoenix,
37117,edward-marc-brands,2433,Pittsburgh,52,11,177.6131,150,EDWARD MARC BRANDS,edwardmarc.com,Pennsylvania,PA,36824520,15201,1914,Food & Beverage,40.47441,"Pittsburgh, PA",-79.95097,4,84,"Pittsburgh, PA",
88540,real-estate-source,2434,Folsom,75,3,177.5916,309,Real Estate Source,morecommission.info,California,CA,4799089,95630,2007,Real Estate,38.6666,"Sacramento--Arden-Arcade--Roseville, CA",-121.14163,1,120,"Sacramento, CA",
37379,lifestyle-publications,2435,Kansas City,21,12,177.5836,27,Lifestyle Publications,lifestylepubs.com,Missouri,MO,14250021,64108,2009,Media,39.0849,"Kansas City, MO-KS",-94.58647,4,12,"Kansas City, MO-KS",
43711,nothing-bundt-cakes,2436,Addison,8,11,177.5477,230,Nothing Bundt Cakes,nothingbundtcakes.com,Texas,TX,220026175,75001,1997,Food & Beverage,32.96005,"Dallas-Fort Worth-Arlington, TX",-96.83852,3,27,Dallas,
73976,argotrak,2437,Naples,246,17,177.4819,10,Argotrak,argotrak.com,Florida,FL,3159698,34119,2009,Business Products & Services,26.26826,"Cape Coral-Fort Myers, FL",-81.71405,2,6,,
88541,advantage-one-partner,2438,Sterling,3,2,177.2569,450,Advantage One Partner,aotax.com,Virginia,VA,2860723,20165,2008,Financial Services,39.05794,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.39269,1,120,"Washington, DC",
88542,surf9,2439,Bonita Springs,246,4,177.2369,16,Surf9,surf9.com,Florida,FL,17551440,34135,2005,Consumer Products & Services,26.35554,"Cape Coral-Fort Myers, FL",-81.75432,1,5,,
38283,rm-advisory-services,2440,Alexandria,3,7,177.2166,45,RM ADVISORY SERVICES,rmadvisory.com,Virginia,VA,5546341,22314,2005,Government Services,38.80685,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.05637,4,26,"Washington, DC",
21969,resource-environmental-solutions,2441,Houston,22,23,176.8346,406,Resource Environmental Solutions,res.us,Texas,TX,122875405,77005,2007,Environmental Services,29.71843,"Houston-The Woodlands-Sugar Land, TX",-95.42355,8,65,Houston,
73876,eventsphere,2442,Atlanta,29,22,176.7103,24,EventSphere,eventsphere.com,Georgia,GA,2651812,30303,2010,Travel & Hospitality,33.75326,"Atlanta-Sandy Springs-Roswell, GA",-84.38995,2,12,Atlanta,
38123,karsun-solutions,2443,Herndon,3,7,176.5397,181,Karsun Solutions,karsun-llc.com,Virginia,VA,36795047,20171,2009,Government Services,38.92385,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.3965,4,46,"Washington, DC",
74726,bematrix-usa,2444,Norcross,29,5,176.5334,31,beMatrix USA,bematrix.us,Georgia,GA,12499423,30093,2012,Advertising & Marketing,33.90854,"Atlanta-Sandy Springs-Roswell, GA",-84.17735,2,14,Atlanta,
25928,zarbees-naturals,2445,Draper,12,10,176.3824,43,"Zarbee's, Naturals",zarbees.com,Utah,UT,77981237,84020,2008,Health,40.50015,"Salt Lake City, UT",-111.86958,5,23,Salt Lake City,
81321,prescouter,2446,Chicago,17,17,176.2323,26,PreScouter,prescouter.com,Illinois,IL,4193599,60606,2010,Business Products & Services,41.88207,"Chicago-Naperville-Elgin, IL-IN-WI",-87.63735,1,15,Chicago,
75281,mad-fish-digital,2447,Portland,10,5,176.1909,17,Mad Fish Digital,madfishdigital.com,Oregon,OR,2395509,97209,2006,Advertising & Marketing,45.53112,"Portland-Vancouver-Beaverton, OR-WA",-122.68395,2,7,"Portland, OR",EO
88543,nothum,2448,Springfield,102,15,176.1762,108,Nothum,nothum.com,Missouri,MO,27368963,65802,1971,Manufacturing,37.20745,"Springfield, MO",-93.35461,1,35,"Springfield, MO",
88544,axiom-eco-pest-control,2449,Milwaukie,10,4,176.1581,33,Axiom Eco Pest Control,axiompest.com,Oregon,OR,4341399,97222,2008,Consumer Products & Services,45.44095,"Portland-Vancouver-Beaverton, OR-WA",-122.61811,1,18,"Portland, OR",
88545,ecutopia,2450,San Diego,11,9,176.1567,11,ecUtopia,ecutopia.com,California,CA,2569108,92123,2011,Software,32.80679,"San Diego-Carlsbad, CA",-117.13493,1,6,San Diego,
19535,dream-finders-homes,2451,Jacksonville,64,3,176.1135,145,Dream Finders Homes,dreamfindershomes.com,Florida,FL,344978900,32256,2008,Real Estate,30.1752,"Jacksonville, FL",-81.47278,8,46,"Jacksonville, FL",
88546,talentbridge,2452,Rochester,71,21,176.0866,2835,TalentBridge,talentbridgeusa.com,New York,NY,66195536,14625,1985,Human Resources,43.15004,"Rochester, NY",-77.50552,1,225,"Rochester, NY",
21562,affinipay,2453,Austin,18,2,176.0772,103,AffiniPay,affinipay.com,Texas,TX,35583065,78746,2005,Financial Services,30.29687,"Austin-Round Rock, TX",-97.80958,7,44,Austin,
43985,fundgrow,2454,Cheyenne,899,2,175.9679,23,Fund&Grow,fundandgrow.com,Wyoming,WY,5668971,82001,2007,Financial Services,41.09236,"Cheyenne, WY",-104.93627,3,14,,
88547,merrison-technologies,2455,Vienna,3,17,175.9529,12,Merrison Technologies,merrison-tech.com,Virginia,VA,2397346,22182,2013,Business Products & Services,38.93842,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.27552,1,5,"Washington, DC",
88548,shiphaus,2456,Phoenix-Mesa,46,6,175.8521,4,SHIPHAUS,shiphaus.com,Arizona,AZ,2649637,85212,2011,Logistics & Transportation,33.32232,"Phoenix-Mesa-Scottsdale, AZ",-111.63534,1,6,Phoenix,
88549,cassidy-paving,2457,Woburn,6,20,175.8439,24,Cassidy Paving,cassidycorp.com,Massachusetts,MA,4801656,1801,2000,Construction,42.48877,"Boston-Cambridge-Newton, MA-NH",-71.15444,1,8,Boston,EO
25844,maven-recruiting-group,2458,San Francisco,4,21,175.815,62,Maven Recruiting Group,mavenrec.com,California,CA,6137381,94102,2010,Human Resources,37.77959,"San Francisco-Oakland-Hayward, CA",-122.41932,5,32,San Francisco,
76471,the-wire-guys,2459,Emmaus,93,13,175.8022,18,The Wire Guys,twgsecurity.com,Pennsylvania,PA,3332112,18049,2007,Security,40.51573,"Allentown-Bethlehem-Easton, PA-NJ",-75.48929,2,6,"Allentown-Bethlehem-Easton, PA-NJ",
38318,clerestory-consulting,2460,Evanston,17,28,175.7503,51,Clerestory Consulting,clerestoryconsulting.com,Illinois,IL,8902922,60201,2003,IT Management,42.05621,"Chicago-Naperville-Elgin, IL-IN-WI",-87.6924,4,19,Chicago,
26589,pro-sphere-tek,2461,Alexandria,3,7,175.7087,290,Pro-Sphere Tek,prosphere.com,Virginia,VA,60415918,22314,2006,Government Services,38.80685,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.05637,5,125,"Washington, DC",
42972,chelsea-financial-group,2462,Manalapan,9,1,175.628,5,Chelsea Financial Group,chelseapremium.com,New Jersey,NJ,13329707,7726,2011,Insurance,40.28235,"New York-Newark-Jersey City, NY-NJ-PA",-74.34656,3,2,New York City,
75941,broadleaf-commerce,2463,Plano,8,9,175.5248,32,Broadleaf Commerce,broadleafcommerce.com,Texas,TX,5686151,75024,2011,Software,33.07542,"Dallas-Fort Worth-Arlington, TX",-96.80269,2,22,Dallas,
78921,descco-design-construction,2464,Fleetwood,112,20,175.3622,26,DESCCO Design & Construction,descco.com,Pennsylvania,PA,9152688,19522,1976,Construction,40.44737,"Reading, PA",-75.8205,2,19,,Vistage
88550,symmetrix-solutions,2465,Greenwood Village,30,28,175.1653,55,SYMMETRIX Solutions,symxsol.com,Colorado,CO,7716452,80111,2012,IT Management,39.61301,"Denver-Aurora-Lakewood, CO",-104.87796,1,18,Denver,
24066,mommys-bliss,2466,Richmond,4,4,175.1255,22,Mommy's Bliss,mommysbliss.com,California,CA,20842035,94804,1999,Consumer Products & Services,37.91656,"San Francisco-Oakland-Hayward, CA",-122.34123,6,9,San Francisco,Vistage
88551,the-great-lakes-potato-chip-company,2467,Traverse City,44,15,175.0702,30,The Great Lakes Potato Chip Company,greatlakespotatochips.com,Michigan,MI,3917000,49684,2010,Manufacturing,44.76234,"Traverse City, MI",-85.70357,1,15,,
74371,monster-technology,2468,Lawndale,2,17,174.8489,17,Monster Technology,monstertechnology.net,California,CA,3942521,90260,2012,Business Products & Services,33.88856,"Los Angeles-Long Beach-Anaheim, CA",-118.35181,2,5,Los Angeles,
43591,ben-kinney-companies,2469,Bellingham,94,3,174.7882,26,Ben Kinney Companies,benkinney.com,Washington,WA,125730185,98226,2009,Real Estate,48.79861,"Bellingham, WA",-122.44569,3,13,,
74781,busch-global,2470,Austin,18,17,174.7747,250,Busch Global,buschglobal.com,Texas,TX,13000000,78734,2012,Business Products & Services,30.37874,"Austin-Round Rock, TX",-97.95059,2,100,Austin,EO
74101,michael-hyatt-company,2471,Franklin,82,17,174.6689,29,Michael Hyatt & Company,michaelhyatt.comcareers,Tennessee,TN,9002026,37065,2012,Business Products & Services,35.91998,"Nashville-Davidson--Murfreesboro--Franklin, TN",-86.83978,2,4,Nashville,
74211,northwest-healthcare,2472,Vancouver,10,10,174.6413,170,Northwest Healthcare,northwestheatlhcare.com,Washington,WA,3676176,98662,1999,Health,45.6885,"Portland-Vancouver-Beaverton, OR-WA",-122.57785,2,32,"Portland, OR",
24879,cloud-for-good,2473,Asheville,299,28,174.4992,53,Cloud for Good,cloud4good.com,North Carolina,NC,7126000,28803,2010,IT Management,35.53171,"Asheville, NC",-82.52302,5,14,"Asheville, NC",Vistage
36977,saxony-partners,2474,Dallas,8,28,174.3994,64,Saxony Partners,saxonypartners.com,Texas,TX,12068822,75240,2011,IT Management,32.93034,"Dallas-Fort Worth-Arlington, TX",-96.7875,4,19,Dallas,Vistage
43962,superior-fireworks,2475,Orange Park,64,18,174.0799,9,Superior Fireworks,superiorfireworks.com,Florida,FL,3808132,32065,2001,Retail,30.15224,"Jacksonville, FL",-81.79702,3,3,"Jacksonville, FL",
25554,concept-plus,2476,Fairfax,3,7,174.0669,114,Concept Plus,conceptplusllc.com,Virginia,VA,22802844,22033,2008,Government Services,38.87522,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.38471,4,60,"Washington, DC",
43881,sellercloud,2477,Lakewood,9,9,174.0632,27,SellerCloud,sellercloud.com,New Jersey,NJ,5089986,8701,2010,Software,40.07704,"New York-Newark-Jersey City, NY-NJ-PA",-74.20038,3,13,New York City,
74531,vertex-global-solutions,2478,New York City,9,21,174.0518,30,Vertex Global Solutions,vertexglobalcorp.com,New York,NY,20259789,10016,2011,Human Resources,40.74522,"New York-Newark-Jersey City, NY-NJ-PA",-73.9783,2,9,New York City,
3724,imaginesoftware,2479,Charlotte,43,10,173.9904,122,ImagineSoftware,imagineteam.com,North Carolina,NC,29904945,28217,2000,Health,35.1689,"Charlotte-Concord-Gastonia, NC-SC",-80.90829,8,65,Charlotte,Vistage
88552,infinity-massage-chairs,2480,Seabrook,6,4,173.8558,95,Infinity Massage Chairs,infinitymassagechairs.com,New Hampshire,NH,36666250,3874,2010,Consumer Products & Services,42.88312,"Boston-Cambridge-Newton, MA-NH",-70.86082,1,28,Boston,
43809,philly-living,2481,Philadelphia,49,3,173.8232,25,Philly Living,phillyliving.com,Pennsylvania,PA,5203522,19146,2010,Real Estate,39.9395,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.18415,3,3,Philadelphia,
43683,score-a-score,2482,Los Angeles,2,12,173.8223,7,Score a Score,scoreascore.com,California,CA,3389695,90048,2010,Media,34.07292,"Los Angeles-Long Beach-Anaheim, CA",-118.37271,3,3,Los Angeles,EO
44023,advanced-care-pediatrics,2483,Atlanta,29,10,173.6795,380,ADVANCED CARE PEDIATRICS,acpediatrics.com,Georgia,GA,8007560,30305,2010,Health,33.8357,"Atlanta-Sandy Springs-Roswell, GA",-84.38912,3,120,Atlanta,EO
87281,pendant-automation,2484,Havre de Grace,3,24,173.5396,9,Pendant Automation,pendantautomation.com,Maryland,MD,2199934,21078,2006,Engineering,39.55923,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-76.14125,1,4,"Washington, DC",
25636,freerateupdatecom,2485,Chadds Ford,49,5,173.4086,36,Freerateupdate.com,freerateupdate.com,Pennsylvania,PA,17258438,19317,2009,Advertising & Marketing,39.8608,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-75.59938,5,12,Philadelphia,
43603,hawkers-asian-street-fare,2486,Clermont,68,11,173.118,450,Hawkers Asian Street Fare,eathawkers.com,Florida,FL,16717233,34711,2011,Food & Beverage,28.5305,"Orlando-Kissimmee-Sanford, FL",-81.75334,3,150,"Orlando, FL",
73716,v3-transportation,2487,Seville,79,6,173.0596,48,V3 Transportation,v3transportation.com,Ohio,OH,23345043,44273,2012,Logistics & Transportation,41.028,"Cleveland-Elyria, OH",-81.87793,2,-19,Cleveland,
88553,evotext,2488,Burlington,6,19,172.8964,45,EvoText,evotext.com,Massachusetts,MA,10239868,1803,2012,Education,42.50323,"Boston-Cambridge-Newton, MA-NH",-71.20171,1,25,Boston,
37259,how-to-manage-a-small-law-firm,2489,Miami,1,17,172.848,25,How To Manage A Small Law Firm,howtomanageasmalllawfirm.com,Florida,FL,8372920,33133,2009,Business Products & Services,25.72866,"Miami-Fort Lauderdale-West Palm Beach, FL",-80.24,4,10,Miami,
70356,launch-leads,2490,Salt Lake City,12,17,172.7747,35,Launch Leads,launchleads.com,Utah,UT,2404242,84123,2009,Business Products & Services,40.65889,"Salt Lake City, UT",-111.92162,2,12,Salt Lake City,
88554,321blink,2491,Aspinwall,52,5,172.7467,26,321Blink,321blink.com,Pennsylvania,PA,3097655,15215,2011,Advertising & Marketing,40.50129,"Pittsburgh, PA",-79.91268,1,10,"Pittsburgh, PA",
37126,infotrust,2492,Blue Ash,47,5,172.2927,31,InfoTrust,infotrust.com,Ohio,OH,5582000,45242,2004,Advertising & Marketing,39.2428,"Cincinnati, OH-KY-IN",-84.353,4,15,Cincinnati,EO
73176,chosen-payments,2493,Moorpark,67,17,172.2803,115,Chosen Payments,chosenpayments.com,California,CA,7362350,93021,2011,Business Products & Services,34.29565,"Oxnard-Thousand Oaks-Ventura, CA",-118.89787,2,35,"Oxnard-Thousand Oaks-Ventura, CA",
16457,mandex,2494,Fairfax,3,7,172.2491,131,MANDEX,mandex.com,Virginia,VA,27191659,22033,1987,Government Services,38.87522,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.38471,4,58,"Washington, DC",
23321,kore1,2495,Irvine,2,21,172.0969,250,Kore1,kore1.com,California,CA,19424076,92618,2005,Human Resources,33.66694,"Los Angeles-Long Beach-Anaheim, CA",-117.73209,5,103,Los Angeles,
38110,liquidus-marketing,2496,Chicago,17,5,172.0917,127,Liquidus Marketing,liquidus.net,Illinois,IL,24810961,60606,2001,Advertising & Marketing,41.88207,"Chicago-Naperville-Elgin, IL-IN-WI",-87.63735,3,45,Chicago,
25227,abstrakt-marketing-group,2497,St Louis,74,5,171.9879,235,Abstrakt Marketing Group,abstraktmg.com,Missouri,MO,19514774,63102,2009,Advertising & Marketing,38.63518,"St. Louis, MO-IL",-90.187,4,78,"St. Louis, MO-IL",
24927,zuri-group,2498,Bend,53,29,171.9836,42,Zuri Group,zurigroup.com,Oregon,OR,6542653,97703,2007,IT System Development,44.11345,"Bend, OR",-121.20578,3,25,,
21411,ebquickstart,2499,Austin,18,17,171.9528,178,EBQuickstart,ebq.com,Texas,TX,12832843,78704,2006,Business Products & Services,30.24303,"Austin-Round Rock, TX",-97.76508,5,69,Austin,
43095,global-lending-services,2500,Greenvielle,107,2,171.81,341,Global Lending Services,glsauto.com,South Carolina,SC,125723000,29607,2011,Financial Services,34.81279,"Greenville-Mauldin-Easley, SC",-82.33171,3,154,"Greenville-Mauldin-Easley, SC",
43377,tpi-efficiency,2501,Cleveland,79,17,171.7074,39,TPI Efficiency,tpiefficiency.com,Ohio,OH,6565385,44113,2009,Business Products & Services,41.48324,"Cleveland-Elyria, OH",-81.69717,2,19,Cleveland,EO
,,,,,,,,,,,,,,,,,,,,,,Vistage
88555,doceo-office-solutions,2502,York,380,17,171.5881,27,Doceo Office Solutions,mydoceo.com,Pennsylvania,PA,5325698,17401,2004,Business Products & Services,39.95946,"York-Hanover, PA",-76.73346,1,12,,
43345,chartwise-medical-systems,2503,Wakefield,55,10,171.5559,27,ChartWise Medical Systems,chartwisemed.com,Rhode Island,RI,6330941,2879,2009,Health,41.42402,"Providence-New Bedford-Fall River, RI-MA",-71.53428,3,22,,
43916,all-industrial-tool-supply,2504,Huntington Beach,2,15,171.4139,12,All Industrial Tool Supply,allindustrial.com,California,CA,6442489,92649,2010,Manufacturing,33.72524,"Los Angeles-Long Beach-Anaheim, CA",-118.05158,3,7,Los Angeles,
23534,formstack,2505,Indianapolis,81,9,171.2027,127,Formstack,formstack.com,Indiana,IN,13147595,46250,2006,Software,39.89884,"Indianapolis-Carmel-Anderson, IN",-86.05872,5,47,"Indianapolis, IN",
43489,marksys,2506,Rocklin,75,5,171.1193,65,MarkSYS,themarksys.com,California,CA,26245971,95765,2011,Advertising & Marketing,38.81555,"Sacramento--Arden-Arcade--Roseville, CA",-121.28017,3,20,"Sacramento, CA",
21421,roundtower-technologies,2507,Cincinnati,47,29,170.8877,310,RoundTower Technologies,roundtower.com,Ohio,OH,364515355,45236,2007,IT System Development,39.20984,"Cincinnati, OH-KY-IN",-84.39729,7,130,Cincinnati,
88556,crimson-it,2508,Los Angeles,2,28,170.807,21,Crimson IT,crimsonit.com,California,CA,3503720,90071,2011,IT Management,34.05288,"Los Angeles-Long Beach-Anaheim, CA",-118.25494,1,8,Los Angeles,Vistage
88557,chhabra-enterprises,2509,St Louis,74,4,170.7619,10,Chhabra Enterprises,laptopuniverse.com,Missouri,MO,3104266,63132,1999,Consumer Products & Services,38.67603,"St. Louis, MO-IL",-90.37799,1,4,"St. Louis, MO-IL",
88558,level-access,2510,Vienna,3,9,170.6478,155,Level Access,levelaccess.com,Virginia,VA,20910731,22182,1997,Software,38.93842,"Washington-Arlington-Alexandria, DC-VA-MD-WV",-77.27552,1,60,"Washington, DC",
