Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Hero Motocorp,10.003,4.334,0.4725,1.915,1587,Consumer Discretionary,Recreational Products,Asia,India,India,,Pawan Kant Munjal,http://www.forbes.com/companies/hero-motocorp/,0.246736292428198,0.109021688970928
Pembina Pipeline,13.039,3.219,0.3517,11.198,1587,Energy,Oil & Gas Operations,North America,Canada,Canada,,Mick Dilger,http://www.forbes.com/companies/pembina-pipeline/,0.0314073941775317,0.109257533395464
Union National Bank,3.446,1.352,0.4093,28.293,1589,Financials,Regional Banks,Asia,United Arab Emirates,United Arab Emirates,,Mohammad Nasr Abdeen,http://www.forbes.com/companies/union-national-bank/,0.0144664758067366,0.302736686390533
Gunma Bank,2.251,1.261,0.2761,68.244,1590,Financials,Regional Banks,Asia,Japan,Japan,,Kazuo Saito,http://www.forbes.com/companies/gunma-bank/,0.00404577691811734,0.218953211736717
Novozymes,12.197,2.101,0.4532,2.761,1591,Health Care,Biotechs,Europe,Denmark,Denmark,,Peder Holk Nielsen,http://www.forbes.com/companies/novozymes/,0.164143426294821,0.215706806282723
Avis Budget Group,2.349,8.659,0.163,17.789,1592,Financials,Rental & Leasing,North America,United States,New Jersey,New Jersey,Larry D. de Shon,http://www.forbes.com/companies/avis-budget-group/,0.00916296587778965,0.0188243446125419
Sumitomo Metal Mining,7.66,6.985,-0.4036,13.867,1593,Materials,Diversified Metals & Mining,Asia,Japan,Japan,,Nobumasa Kemori,http://www.forbes.com/companies/sumitomo-metal-mining/,-0.0291050695896733,-0.057780959198282
China International Marine,6.013,7.603,0.0771,17.931,1594,Industrials,Heavy Equipment,Asia,China,China,,Bo Mai,http://www.forbes.com/companies/china-international-marine/,0.00429981596118454,0.0101407339208207
ONO Pharmaceutical,12.283,2.178,0.4442,5.002,1594,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Toshiharu Korekane,http://www.forbes.com/companies/ono-pharmaceutical/,0.0888044782087165,0.203948576675849
Maxis,10.838,2.079,0.4859,4.379,1596,Telecommunication Services,Telecommunications services,Asia,Malaysia,Malaysia,,Morten Lundal,http://www.forbes.com/companies/maxis/,0.110961406713862,0.233718133718134
B3,12.798,0.666,0.415,9.701,1597,Financials,Investment Services,South America,Brazil,Brazil,,Gilson Finkelsztain,http://www.forbes.com/companies/b3/,0.0427790949386661,0.623123123123123
CNO Financial Group,3.635,4.025,0.3582,31.975,1598,Financials,Life & Health Insurance,North America,United States,Indiana,Indiana,Edward John Bonach,http://www.forbes.com/companies/cno-financial-group/,0.0112025019546521,0.0889937888198758
Piraeus Bank,1.632,3.377,-0.0392,85.963,1599,Financials,Regional Banks,Europe,Greece,Greece,,Christos I. Megalou,http://www.forbes.com/companies/piraeus-bank/,-0.000456010143899119,-0.0116079360379035
World Fuel Services,2.483,26.919,0.1273,5.413,1600,Consumer Discretionary,Specialty Stores,North America,United States,Florida,Florida,Michael J. Kasbar,http://www.forbes.com/companies/world-fuel-services/,0.02351745797155,0.00472900182027564
CJ Cheiljedang,4.013,12.552,0.2378,13.129,1601,Consumer Staples,Food Processing,Asia,South Korea,South Korea,,Cheol-Ha Kim,http://www.forbes.com/companies/cj-cheiljedang/,0.0181125752151725,0.0189451880178458
Tiffany & Co.,11.643,4.002,0.4461,5.098,1602,Consumer Discretionary,Specialty Stores,North America,United States,New York,New York,Michael Joseph Kowalski,http://www.forbes.com/companies/tiffany-co/,0.087504903883876,0.111469265367316
XPO Logistics,5.271,14.619,0.0633,11.698,1603,Industrials,Trucking,North America,United States,Connecticut,Connecticut,Bradley S. Jacobs,http://www.forbes.com/companies/xpo-logistics/,0.00541118139852966,0.00432998153088446
BBVA Banco Continental,6.167,1.779,0.3965,23.456,1604,Financials,Regional Banks,South America,Peru,Peru,,Eduardo Enrique Torres-Llosa Villacorta,http://www.forbes.com/companies/bbva-banco-continental/,0.0169039904502046,0.222878021360315
Tech Data,3.433,26.235,0.1951,7.932,1604,Information Technology,Electronics,North America,United States,Florida,Florida,Robert M. Dutkowsky,http://www.forbes.com/companies/tech-data/,0.0245965708522441,0.00743663045549838
National Bank of Greece,2.438,3.062,0.2522,82.831,1606,Financials,Regional Banks,Europe,Greece,Greece,,Leonidas Fragkiadakis,http://www.forbes.com/companies/national-bank-of-greece/,0.00304475377576028,0.0823644676681907
EasyJet,5.134,6.626,0.606,7.151,1607,Industrials,Airline,Europe,United Kingdom,United Kingdom,,Carolyn J. McCall,http://www.forbes.com/companies/easyjet/,0.0847433925325129,0.091457893148204
HRG Group,3.892,5.151,0.0372,35.663,1608,Consumer Staples,Household/Personal Care,North America,United States,New York,New York,Joseph S. Steinberg,http://www.forbes.com/companies/hrg-group/,0.00104309788856798,0.00722189866045428
Kyushu Financial Group,2.766,1.547,0.1249,82.58,1608,Financials,Regional Banks,Asia,Japan,Japan,,Takahiro Kai,http://www.forbes.com/companies/kyushu-financial-group/,0.00151247275369339,0.0807369101486749
Boliden,8.529,4.709,0.4949,5.989,1610,Materials,Diversified Metals & Mining,Europe,Sweden,Sweden,,John Lennart Kaleb Evrell,http://www.forbes.com/companies/boliden/,0.0826348305226248,0.10509662348694
NVR,7.699,5.823,0.4253,2.644,1610,Industrials,Construction Services,North America,United States,Virginia,Virginia,Paul C. Saville,http://www.forbes.com/companies/nvr/,0.160854765506808,0.0730379529452172
Alliant Energy,9.039,3.32,0.3817,13.971,1612,Utilities,Electric Utilities,North America,United States,Wisconsin,Wisconsin,Patricia Leonard Kampling,http://www.forbes.com/companies/alliant-energy/,0.0273208789635674,0.114969879518072
Nishi-nippon Financial Holdings,1.735,1.311,0.2233,81.426,1613,Financials,Regional Banks,Asia,Japan,Japan,,,http://www.forbes.com/companies/nishi-nippon-financial-holdings/,0.00274236730282711,0.170327993897788
Fortune Brands Home & Security,9.496,4.985,0.4079,5.128,1614,Materials,Construction Materials,North America,United States,Illinois,Illinois,Christopher J. Klein,http://www.forbes.com/companies/fortune-brands-home-security/,0.0795436817472699,0.0818254764292878
NetApp,11.055,5.412,0.311,9.055,1615,Information Technology,Computer Storage Devices,North America,United States,California,California,George Kurian,http://www.forbes.com/companies/netapp/,0.0343456653782441,0.0574648928307465
Snap-on,9.529,3.727,0.5464,4.723,1616,Consumer Staples,Household/Personal Care,North America,United States,Wisconsin,Wisconsin,Nicholas T. Pinchuk,http://www.forbes.com/companies/snap-on/,0.115689180605547,0.146605849208479
Bank of Qingdao,3.73,1.613,0.3156,40.001,1617,Financials,Regional Banks,Asia,China,China,,Shao Guo,http://www.forbes.com/companies/bank-of-qingdao/,0.00788980275493113,0.195660260384377
Far East Horizon,3.61,2.145,0.434,23.967,1617,Consumer Discretionary,Business & Personal Services,Asia,Hong Kong,Hong Kong,,Fan Xing Kong,http://www.forbes.com/companies/far-east-horizon/,0.0181082321525431,0.202331002331002
Garmin,9.977,3.019,0.5108,4.525,1619,Consumer Discretionary,Consumer Electronics,Europe,Switzerland,Switzerland,,Clifton A. Pemble,http://www.forbes.com/companies/garmin/,0.112883977900552,0.169195097714475
People's United Financial,6.128,1.456,0.2801,40.908,1619,Financials,Thrifts & Mortgage Finance,North America,United States,Connecticut,Connecticut,John P. Barnes,http://www.forbes.com/companies/peoples-united-financial/,0.00684707147746162,0.192376373626374
North Pacific Bank,1.448,1.021,0.174,77.056,1621,Financials,Regional Banks,Asia,Japan,Japan,,Ryuzo Yokouchi,http://www.forbes.com/companies/north-pacific-bank/,0.00225809800664452,0.170421155729677
Grasim Industries,7.673,5.311,0.4614,9.083,1622,Materials,Construction Materials,Asia,India,India,,Dilip Roopsingh Gaur,http://www.forbes.com/companies/grasim-industries/,0.0507981944291534,0.0868762944831482
Banco Comercial Portugues,2.896,3.108,0.0265,75.167,1623,Financials,Regional Banks,Europe,Portugal,Portugal,,Nuno Manuel da Silva Amado,http://www.forbes.com/companies/banco-comercial-portugues/,0.000352548325728046,0.00852638352638353
Moscovskiy Oblastnoi Bank,0.363,2.561,1.7024,4.54,1624,Financials,Regional Banks,Asia,Russia,Russia,,Denis Vyacheslavovich Malykhin,http://www.forbes.com/companies/moscovskiy-oblastnoi-bank/,0.374977973568282,0.664740335806326
Rexel,5.288,14.56,0.1525,11.469,1624,Information Technology,Electronics,Europe,France,France,,Patrick Berard,http://www.forbes.com/companies/rexel/,0.0132967128781934,0.0104739010989011
Axis Capital Holdings,5.696,4.022,0.5121,18.479,1626,Financials,Diversified Insurance,North America,Bermuda,Bermuda,,Albert A. Benchimol,http://www.forbes.com/companies/axis-capital-holdings/,0.0277125385572812,0.127324714072601
Bank of Kyoto,2.716,0.947,0.156,75.049,1626,Financials,Regional Banks,Asia,Japan,Japan,,Hideo Takasaki,http://www.forbes.com/companies/bank-of-kyoto/,0.00207864195392344,0.164730728616684
Hachijuni Bank,2.726,1.838,0.2523,73.988,1628,Financials,Regional Banks,Asia,Japan,Japan,,Yoshiyuki Yamaura,http://www.forbes.com/companies/hachijuni-bank/,0.00341001243444883,0.137268770402612
Guangdong Investment,9.385,1.348,0.5426,6.724,1629,Utilities,Diversified Utilities,Asia,Hong Kong,Hong Kong,,Yin Heng Wen,http://www.forbes.com/companies/guangdong-investment/,0.0806960142772159,0.402522255192878
Chugoku Bank,2.746,1.188,0.2186,73.27,1630,Financials,Regional Banks,Asia,Japan,Japan,,Masato Miyanaga,http://www.forbes.com/companies/chugoku-bank/,0.00298348573768254,0.184006734006734
77 Bank,1.565,0.9,0.088,72.492,1631,Financials,Regional Banks,Asia,Japan,Japan,,Hiroshi Kamata,http://www.forbes.com/companies/77-bank/,0.00121392705401975,0.0977777777777778
STRABAG,3.849,13.971,0.2246,11.518,1631,Industrials,Construction Services,Europe,Austria,Austria,,Thomas Birtel,http://www.forbes.com/companies/strabag/,0.0194999131793714,0.0160761577553504
SBI Holdings,2.862,2.478,0.3589,29.813,1633,Financials,Investment Services,Asia,Japan,Japan,,Yoshitaka Kitao,http://www.forbes.com/companies/sbi-holdings/,0.0120383725220541,0.144834543987086
Vietin Bank,2.958,2.676,0.3043,41.663,1633,Financials,Regional Banks,Asia,Vietnam,Vietnam,,Tho Duc Le,http://www.forbes.com/companies/vietin-bank/,0.00730384273816096,0.113714499252616
GPT Group,7.008,0.549,0.8569,8.557,1635,Financials,Real Estate,Australia,Australia,Australia,,Bob F. Johnston,http://www.forbes.com/companies/gpt-group/,0.100140236064041,1.5608378870674
Shandong Gold Mining,9.723,7.529,0.1946,4.08,1635,Materials,Diversified Metals & Mining,Asia,China,China,,Hong Tao Bi,http://www.forbes.com/companies/shandong-gold-mining/,0.0476960784313725,0.0258467259928277
Jabil Circuit,5.235,18.292,0.152,10.015,1637,Information Technology,Electronics,North America,United States,Florida,Florida,Mark T. Mondello,http://www.forbes.com/companies/jabil-circuit/,0.0151772341487768,0.00830964356002624
Sears Holdings,1.215,22.138,-2.221,9.428,1638,Consumer Discretionary,Discount Stores,North America,United States,Illinois,Illinois,Edward Scott Lampert,http://www.forbes.com/companies/sears-holdings/,-0.235574883326262,-0.100325232631674
Smiths Group,8.007,4.256,0.5758,5.775,1639,Industrials,Conglomerates,Europe,United Kingdom,United Kingdom,,Andrew Reynolds Smith,http://www.forbes.com/companies/smiths-group/,0.0997056277056277,0.135291353383459
Eurobank Ergasias,1.358,2.225,0.2544,70.028,1640,Financials,Regional Banks,Europe,Greece,Greece,,Fokion C. Karavias,http://www.forbes.com/companies/eurobank-ergasias/,0.00363283258125321,0.114337078651685
Tsinghua Tongfang,6.462,4.208,0.8865,8.854,1641,Information Technology,Computer Services,Asia,China,China,,Rong Yonglin,http://www.forbes.com/companies/tsinghua-tongfang/,0.100124237632708,0.210670152091255
BPER Banca,2.338,2.707,0.0158,68.513,1642,Financials,Regional Banks,Europe,Italy,Italy,,Alessandro Vandelli,http://www.forbes.com/companies/bper-banca/,0.000230613168303826,0.00583671961581086
China Jinmao,3.516,4.198,0.3819,24.006,1643,Financials,Consumer Financial Services,Asia,Hong Kong,Hong Kong,,Cong Rui Li,http://www.forbes.com/companies/china-jinmao/,0.0159085228692827,0.0909718913768461
Vertex Pharmaceuticals,28.789,1.702,-0.1121,2.897,1644,Health Care,Biotechs,North America,United States,Massachusetts,Massachusetts,Jeffrey M. Leiden,http://www.forbes.com/companies/vertex-pharmaceuticals/,-0.0386952019330342,-0.0658636897767333
Dixons Carphone,4.475,14.228,0.3023,9.413,1645,Consumer Discretionary,Specialty Stores,Europe,United Kingdom,United Kingdom,,Sebastian James,http://www.forbes.com/companies/dixons-carphone/,0.0321151598852651,0.0212468372223784
Incyte,28.557,1.106,0.1042,1.639,1645,Health Care,Biotechs,North America,United States,Delaware,Delaware,Hervé Hoppenot,http://www.forbes.com/companies/incyte/,0.063575350823673,0.0942133815551537
President Chain Store,8.759,6.674,0.305,2.951,1647,Consumer Staples,Food Retail,Asia,Taiwan,Taiwan,,Jui Tang Chen,http://www.forbes.com/companies/president-chain-store/,0.103354794984751,0.0456997302966737
New Residential Investment,5.222,1.242,0.5045,18.384,1648,Financials,Investment Services,North America,United States,New York,New York,Michael Nierenberg,http://www.forbes.com/companies/new-residential-investment/,0.0274423411662315,0.406199677938808
Deutsche Pfandbriefbank,1.675,2.157,0.2179,66.058,1649,Financials,Regional Banks,Europe,Germany,Germany,,Andreas Arndt,http://www.forbes.com/companies/deutsche-pfandbriefbank/,0.00329861636743468,0.101019935095039
MAp,11.573,1.014,0.4205,8.925,1650,Industrials,Other Transportation,Australia,Australia,Australia,,Kerrie Patricia Mather,http://www.forbes.com/companies/map/,0.0471148459383753,0.414694280078895
BorgWarner,8.095,9.07,0.1185,8.835,1651,Consumer Discretionary,Auto & Truck Parts,North America,United States,Michigan,Michigan,James R. Verrier,http://www.forbes.com/companies/borgwarner/,0.0134125636672326,0.0130650496141125
Chimera Investment,3.79,0.942,0.5519,16.685,1652,Financials,Real Estate,North America,United States,New York,New York,Matthew John Lambiase,http://www.forbes.com/companies/chimera-investment/,0.0330776146239137,0.58588110403397
ProSiebenSat1 Media,9.916,4.202,0.4447,7.065,1653,Consumer Discretionary,Broadcasting & Cable,Europe,Germany,Germany,,Thomas Ebeling,http://www.forbes.com/companies/prosieben-sat1-media/,0.0629440905874027,0.105830556877677
Shanghai Lujianzi,9.587,1.886,0.3953,11.526,1653,Financials,Real Estate,Asia,China,China,,,http://www.forbes.com/companies/shanghai-lujianzi/,0.0342963734166233,0.209597030752916
Tosoh,5.635,6.4,0.564,6.491,1655,Materials,Diversified Chemicals,Asia,Japan,Japan,,Kenichi Udagawa,http://www.forbes.com/companies/tosoh/,0.0868895393621938,0.088125
Dana Holding,2.611,5.826,0.64,4.86,1656,Consumer Discretionary,Auto & Truck Parts,North America,United States,Ohio,Ohio,James K. Kamsickas,http://www.forbes.com/companies/dana-holding/,0.131687242798354,0.109852385856505
Joint Stock Commercial Bank for Foreign Trade of Vietnam,5.843,2.087,0.3052,34.601,1656,Financials,Regional Banks,Asia,Vietnam,Vietnam,,Dung Quang Pham,http://www.forbes.com/companies/joint-stock-commercial-bank-for-foreign-trade-of-vietnam/,0.00882055431923933,0.146238620028749
SL Green Realty,10.823,1.703,0.2611,15.858,1656,Financials,Real Estate,North America,United States,New York,New York,Marc Holliday,http://www.forbes.com/companies/sl-green-realty/,0.0164648757724808,0.15331767469172
Beijing Shougang,6.287,6.251,0.0604,18.304,1659,Utilities,Diversified Utilities,Asia,China,China,,Jian Hui Liu,http://www.forbes.com/companies/beijing-shougang/,0.00329982517482518,0.00966245400735882
Sysmex,12.859,2.285,0.3784,2.302,1659,Health Care,Medical Equipment & Supplies,Asia,Japan,Japan,,Hisashi Ietsugu,http://www.forbes.com/companies/sysmex/,0.164378801042572,0.165601750547046
Want Want China,9.051,2.967,0.5299,3.915,1661,Consumer Staples,Food Processing,Asia,China,China,,Eng-Meng Tsai,http://www.forbes.com/companies/want-want-china/,0.135351213282248,0.178597910347152
WellCare Health Plans,6.333,14.237,0.2414,6.217,1662,Health Care,Managed Health Care,North America,United States,Florida,Florida,Ken Burdick,http://www.forbes.com/companies/wellcare-health-plans/,0.0388290172108734,0.0169558193439629
Catcher Technology,7.572,2.453,0.6828,5.579,1663,Materials,Aluminum,Asia,Taiwan,Taiwan,,Tien Tzu Hung,http://www.forbes.com/companies/catcher-technology/,0.122387524645994,0.278353037097432
Central Bank of India,3.035,4.255,-0.1674,46.386,1664,Financials,Regional Banks,Asia,India,India,,Rajeev Rishi,http://www.forbes.com/companies/central-bank-of-india/,-0.00360884749708964,-0.0393419506462985
Iyo Bank,2.084,0.987,0.1941,59.62,1664,Financials,Regional Banks,Asia,Japan,Japan,,Iwao Ohtsuka,http://www.forbes.com/companies/iyo-bank/,0.00325561891982556,0.196656534954407
Mettler-Toledo International,12.51,2.508,0.3844,2.167,1666,Industrials,Conglomerates,North America,United States,Ohio,Ohio,Olivier A. Filliol,http://www.forbes.com/companies/mettler-toledo-international/,0.177388094139363,0.153269537480064
New Hope Liuhe,4.956,9.068,0.3902,5.567,1667,Consumer Staples,Food Processing,Asia,China,China,,Chunhua Chen,http://www.forbes.com/companies/new-hope-liuhe/,0.0700916112807616,0.0430304367004852
Wistron,2.336,19.218,0.0428,9.395,1667,Information Technology,Computer Hardware,Asia,Taiwan,Taiwan,,Po Tuan Huang,http://www.forbes.com/companies/wistron/,0.00455561468866418,0.00222707878031013
American Equity Investment,2.086,2.079,0.0832,58.292,1669,Financials,Life & Health Insurance,North America,United States,Iowa,Iowa,John Michael Matovina,http://www.forbes.com/companies/american-equity-investment/,0.00142729705619982,0.04001924001924
