Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
AutoNation,3.407,21.413,0.396,10.815,1545,Consumer Discretionary,Specialty Stores,North America,United States,Florida,Florida,Carl Liebert,http://www.forbes.com/companies/autonation/,0.0366158113730929,0.0184934385653575
CPFL Energia,7.387,8.221,0.544,11.196,1546,Utilities,Electric Utilities,South America,Brazil,Brazil,,Gustavo Estrella,http://www.forbes.com/companies/cpfl-energia/,0.0485887817077528,0.0661719985403236
KWG Group Holdings,3.795,1.129,0.613,26.878,1547,Financials,Consumer Financial Services,Asia,Hong Kong,Hong Kong,,Jian Kong,http://www.forbes.com/companies/kwg-group-holdings/,0.0228067564550934,0.54295837023915
GS Engineering,2.693,11.939,0.528,10.784,1548,Industrials,Construction Services,Asia,South Korea,South Korea,,Chang-Soo Huh,http://www.forbes.com/companies/gs-engineering/,0.0489614243323442,0.0442248094480275
Pearson,8.574,5.506,0.784,10.068,1549,Consumer Discretionary,Printing & Publishing,Asia,Japan,Japan,,John Fallon,http://www.forbes.com/companies/pearson/,0.077870480731029,0.142390119869234
Starwood Property Trust,6.314,1.113,0.382,68.262,1550,Financials,Real Estate,North America,United States,Connecticut,Connecticut,Barry Sternlicht,http://www.forbes.com/companies/starwood-property-trust/,0.00559608566991884,0.343216531895777
General Insurance Corporation Of India,6.587,6.767,0.488,17.836,1551,Financials,Diversified Insurance,Asia,India,India,,Alice Vaidyan,http://www.forbes.com/companies/general-insurance-corporation-of-india/,0.0273603947073335,0.0721146741539826
Hokuhoku Financial Group,1.388,1.546,0.171,120.881,1552,Financials,Regional Banks,Asia,Japan,Japan,,Eishin Ihori,http://www.forbes.com/companies/hokuhoku-financial-group/,0.00141461437281293,0.110608020698577
Taylor Wimpey,8.108,5.443,0.876,6.694,1552,Industrials,Construction Services,Europe,United Kingdom,United Kingdom,,Peter Redfern,http://www.forbes.com/companies/taylor-wimpey/,0.130863459814759,0.160940657725519
Community Health Systems,0.385,14.155,-0.788,15.859,1554,Health Care,Healthcare Services,North America,United States,Tennessee,Tennessee,Wayne Smith,http://www.forbes.com/companies/community-health-sys/,-0.0496878743930891,-0.05566937477923
SG Holdings,8.828,10.352,0.396,6.737,1555,Industrials,Air Courier,Asia,Japan,Japan,,Tadashi Machida,http://www.forbes.com/companies/sg-holdings/,0.0587798723467419,0.0382534775888717
Vulcan Materials,16.218,4.383,0.516,10.045,1556,Materials,Construction Materials,North America,United States,Alabama,Alabama,J. Thomas Hill,http://www.forbes.com/companies/vulcan-materials/,0.0513688402190144,0.11772758384668
Samsung Electro-Mechanics,7.608,7.445,0.596,7.748,1557,Information Technology,Electronics,Asia,South Korea,South Korea,,Yun-tae Lee,http://www.forbes.com/companies/samsung-electro-mechanics/,0.0769230769230769,0.080053727333781
Guangzhou Baiyunshan Pharmaceutical Holdings,9.893,6.286,0.532,7.498,1558,Health Care,Pharmaceuticals,Asia,China,China,,Hong Li,http://www.forbes.com/companies/guangzhou-baiyunshan-pharmaceutical-holdings/,0.0709522539343825,0.0846325167037862
News Corp,7.324,9.937,-1.303,16.227,1559,Consumer Discretionary,Broadcasting & Cable,North America,United States,New York,New York,Robert Thomson,http://www.forbes.com/companies/news-corp/,-0.080298268318235,-0.131126094394687
Tahoe Group,3.623,4.58,0.49,36.796,1559,,,Asia,China,China,,Ping Yong,http://www.forbes.com/companies/tahoe-group/,0.0133166648548755,0.106986899563319
Qingdao Rural Commercial Bank,7.548,1.944,0.366,42.842,1561,Financials,Regional Banks,Asia,China,China,,Zong Bo Liu,http://www.forbes.com/companies/qingdao-rural-commercial-bank/,0.00854301853321507,0.188271604938272
SBI Holdings,5.008,2.703,0.443,45.702,1561,Financials,Investment Services,Asia,Japan,Japan,,Hong Zhou,http://www.forbes.com/companies/sbi-holdings/,0.00969323005557744,0.163891971883093
Almarai,15.44,3.691,0.523,8.66,1563,Consumer Staples,Food Processing,Asia,Saudi Arabia,Saudi Arabia,,Alois Hofbauer,http://www.forbes.com/companies/almarai/,0.0603926096997691,0.141696017339474
Frontier Communications,0.27,8.611,-0.643,24.816,1564,Telecommunication Services,Telecommunications services,North America,United States,Virginia,Virginia,Daniel McCarthy,http://www.forbes.com/companies/frontier-communications/,-0.0259107027724049,-0.0746719312507258
New York Community Bancorp,5.318,1.8,0.418,51.983,1565,Financials,Thrifts & Mortgage Finance,North America,United States,New York,New York,Joseph Ficalora,http://www.forbes.com/companies/new-york-community-bancorp/,0.00804109035646269,0.232222222222222
Xiamen Xiangyu,1.783,35.127,0.159,8.949,1565,Industrials,Other Transportation,Asia,China,China,,Qi Deng,http://www.forbes.com/companies/xiamen-xiangyu/,0.0177673483070734,0.00452643265863865
UGI,9.142,7.733,0.417,12.368,1567,Utilities,Natural Gas Utilities,North America,United States,Pennsylvania,Pennsylvania,John Walsh,http://www.forbes.com/companies/ugi/,0.0337160413971539,0.0539247381352645
Mowi ASA,11.375,4.501,0.669,5.882,1568,Consumer Staples,Food Processing,Europe,Norway,Norway,,Alf-Helge Aarskog,http://www.forbes.com/companies/mowi-asa/,0.113736824209453,0.148633636969562
MTU Aero Engines AG,11.913,5.388,0.527,8.216,1569,Industrials,Aerospace & Defense,Europe,Germany,Germany,,Egon Behle,http://www.forbes.com/companies/mtu-aero-engines-ag/,0.064143135345667,0.0978099480326652
NiSource,10.279,5.115,-0.051,23.307,1570,Utilities,Natural Gas Utilities,North America,United States,Indiana,Indiana,Joe Hamrock,http://www.forbes.com/companies/nisource/,-0.00218818380743982,-0.00997067448680352
LEG Immobilien AG,7.378,0.89,0.995,12.93,1571,Financials,Real Estate,Europe,Germany,Germany,,Thomas Hegel,http://www.forbes.com/companies/leg-immobilien-ag/,0.0769528228924981,1.11797752808989
Hopson Development Holdings,2.553,1.737,0.737,20.961,1572,Financials,Real Estate,Asia,Hong Kong,Hong Kong,,Ronggui Xi,http://www.forbes.com/companies/hopson-development-holdings/,0.0351605362339583,0.424294761082326
ServiceNow,42.851,2.609,-0.027,3.879,1573,Information Technology,Software & Programming,North America,United States,California,California,John Donahoe,http://www.forbes.com/companies/servicenow/,-0.00696055684454756,-0.0103487926408586
IHI,3.643,13.638,0.295,15.651,1574,Industrials,Heavy Equipment,Asia,Japan,Japan,,Tsugio Mitsuoka,http://www.forbes.com/companies/ihi/,0.0188486358699125,0.021630737644816
Workday,41.698,2.829,-0.418,5.521,1575,Information Technology,Software & Programming,North America,United States,California,California,Aneel Bhusri,http://www.forbes.com/companies/workday/,-0.0757109219344322,-0.147755390597384
Alcoa,4.946,13.12,-0.122,15.956,1576,Materials,Aluminum,North America,United States,Pennsylvania,Pennsylvania,Roy Harvey,http://www.forbes.com/companies/alcoa/,-0.00764602657307596,-0.00929878048780488
Old Dominion Freight Line,12.593,4.044,0.606,3.545,1576,Industrials,Trucking,North America,United States,North Carolina,North Carolina,Greg C. Gantt,http://www.forbes.com/companies/old-dominion-freight-line/,0.170944992947814,0.149851632047478
Air Canada,6.564,13.937,0.129,14.055,1578,Industrials,Airline,North America,Canada,Canada,,Calin Rovinescu,http://www.forbes.com/companies/air-canada/,0.00917822838847385,0.00925593743273301
Wistron,2.348,29.499,0.163,11.032,1579,Information Technology,Computer Hardware,Asia,Taiwan,Taiwan,,Po Huang,http://www.forbes.com/companies/wistron/,0.0147751994198695,0.00552561103766229
Citrix Systems,13.187,2.974,0.576,5.136,1580,Information Technology,Software & Programming,North America,United States,Florida,Florida,David Henshall,http://www.forbes.com/companies/citrix-systems/,0.11214953271028,0.193678547410894
Tiffany & Co.,13.006,4.442,0.586,5.333,1580,Consumer Discretionary,Specialty Stores,North America,United States,New York,New York,Alessandro Bogliolo,http://www.forbes.com/companies/tiffany-co/,0.109881867616726,0.131922557406574
EMS-Chemie Holding,14.377,2.369,0.531,2.189,1582,Materials,Specialized Chemicals,Europe,Switzerland,Switzerland,,Magdalena Martullo-Blocher,http://www.forbes.com/companies/ems-chemie-holding/,0.242576518958429,0.224145208948924
Banco Comercial Portugues,4.234,3.199,0.353,86.791,1583,Financials,Regional Banks,Europe,Portugal,Portugal,,Miguel Dias Pinheiro,http://www.forbes.com/companies/banco-comercial-portugues/,0.00406724199513774,0.110346983432323
Avery Dennison,9.52,7.159,0.467,5.178,1584,Materials,Specialized Chemicals,North America,United States,California,California,Mitch Butier,http://www.forbes.com/companies/avery-dennison/,0.0901892622634222,0.0652325743818969
Hertz Global Holdings,1.457,9.504,-0.225,21.382,1584,Financials,Rental & Leasing,North America,United States,Florida,Florida,Kathryn Marinello,http://www.forbes.com/companies/hertz-global-holdings/,-0.0105228697034889,-0.0236742424242424
First Quantum Minerals,8.213,4.075,0.444,23.537,1586,Materials,Diversified Metals & Mining,North America,Canada,Canada,,Philip Pascall,http://www.forbes.com/companies/first-quantum-minerals/,0.0188639163869652,0.108957055214724
Symantec,15.597,4.764,-0.038,16.456,1587,Information Technology,Software & Programming,North America,United States,California,California,Greg Clark,http://www.forbes.com/companies/symantec/,-0.00230918813806514,-0.00797649034424853
Times Property Holdings,3.436,5.16,0.654,18.797,1588,,,Asia,China,China,,Chiu Shum,http://www.forbes.com/companies/times-property-holdings-ltd/,0.0347927860828856,0.126744186046512
Nishi-nippon Financial Holdings,1.276,1.266,0.209,97.048,1589,Financials,Regional Banks,Asia,Japan,Japan,,Isao Kubota,http://www.forbes.com/companies/nishi-nippon-financial-holdings/,0.0021535734894073,0.165086887835703
Kyushu Financial Group,1.844,1.493,0.154,95.202,1590,Financials,Regional Banks,Asia,Japan,Japan,,Takahiro Kai,http://www.forbes.com/companies/kyushu-financial-group/,0.00161761307535556,0.103148024112525
China Resources Gas Group,9.912,5.878,0.535,9.38,1591,Energy,Oil & Gas Operations,Asia,Hong Kong,Hong Kong,,Baofeng Shi,http://www.forbes.com/companies/china-resources-gas-group/,0.0570362473347548,0.0910173528411024
Pan Pacific International Holdings,9.959,8.983,0.374,9.478,1592,Consumer Discretionary,Discount Stores,Asia,Japan,Japan,,Takao Yasuda(Rep),http://www.forbes.com/companies/pan-pacific-international-holdings/,0.0394598016459169,0.0416341979294222
Yamaguchi Financial,1.951,1.393,0.211,93.487,1593,Financials,Regional Banks,Asia,Japan,Japan,,Koichi Fukuda,http://www.forbes.com/companies/yamaguchi-financial/,0.00225699829922877,0.151471643933955
NSK,5.185,9.238,0.616,9.85,1594,Industrials,Other Industrial Equipment,Asia,Japan,Japan,,Toshihiro Uchiyama,http://www.forbes.com/companies/nsk/,0.0625380710659899,0.0666810998051526
Hachijuni Bank,2.083,1.36,0.172,91.357,1595,Financials,Regional Banks,Asia,Japan,Japan,,Shoichi Yumoto,http://www.forbes.com/companies/hachijuni-bank/,0.00188272381974014,0.126470588235294
Ajinomoto,8.409,10.294,0.255,12.68,1596,Consumer Staples,Food Processing,Asia,Japan,Japan,,Takaaki Nishii,http://www.forbes.com/companies/ajinomoto/,0.0201104100946372,0.0247717116767049
Olympus,14.196,7.203,0.141,8.409,1597,Consumer Discretionary,Consumer Electronics,Asia,Japan,Japan,,Yasuo Takeuchi,http://www.forbes.com/companies/olympus/,0.016767748840528,0.0195751770095793
Kansas City Southern,12.576,2.779,0.586,9.638,1598,Industrials,Railroads,North America,United States,Missouri,Missouri,Patrick Ottensmeyer,http://www.forbes.com/companies/kansas-city-southern/,0.0608009960572733,0.210867218423893
Gjensidige Forsikring,9.365,3.459,0.457,17.997,1599,Financials,Property & Casualty Insurance,Europe,Norway,Norway,,Helge Baastad,http://www.forbes.com/companies/gjensidige-forsikring/,0.0253931210757348,0.13211910956924
Renesas Electronics,9.186,6.857,0.494,8.821,1600,Information Technology,Semiconductors,Asia,Japan,Japan,,Bunsei Kure,http://www.forbes.com/companies/renesas-electronics/,0.0560027207799569,0.072043167565991
Caltex Australia,5.103,16.029,0.418,4.736,1601,Energy,Oil & Gas Operations,Australia,Australia,Australia,,Julian Segal,http://www.forbes.com/companies/caltex-australia/,0.0882601351351351,0.0260777341069312
Luzhou Lao Jiao,15.106,1.657,0.504,2.872,1602,Consumer Staples,Beverages,Asia,China,China,,Feng Lin,http://www.forbes.com/companies/luzhou-lao-jiao/,0.175487465181059,0.304164152082076
Match Group,16.456,1.73,0.478,2.053,1602,Information Technology,Software & Programming,North America,United States,Texas,Texas,Amanda Ginsberg,http://www.forbes.com/companies/match-group/,0.232830004870921,0.276300578034682
SS&C Technologies,16.224,3.421,0.103,16.108,1602,Information Technology,Software & Programming,North America,United States,Connecticut,Connecticut,William Stone,http://www.forbes.com/companies/ssc-technologies/,0.00639433821703501,0.0301081555100848
Autodesk,37.145,2.578,-0.081,4.729,1605,Information Technology,Software & Programming,North America,United States,California,California,Andrew Anagnost,http://www.forbes.com/companies/autodesk/,-0.0171283569465003,-0.0314197051978278
Sun Pharma Industries,15.988,4.22,0.484,9.762,1606,Health Care,Pharmaceuticals,Asia,India,India,,Dilip Shanghvi,http://www.forbes.com/companies/sun-pharma-industries/,0.049580004097521,0.114691943127962
North Pacific Bank,0.98,1.239,0.094,87.532,1607,Financials,Regional Banks,Asia,Japan,Japan,,Mitsuharu Yasuda,http://www.forbes.com/companies/north-pacific-bank/,0.00107389297628296,0.0758676351896691
Uniqa,3.282,6.698,0.287,32.433,1607,Financials,Diversified Insurance,Europe,Austria,Austria,,Andreas Brandstetter,http://www.forbes.com/companies/uniqa/,0.00884901180896001,0.0428486115258286
Pirelli,7.241,6.128,0.509,14.897,1609,Consumer Discretionary,Auto & Truck Parts,Europe,Italy,Italy,,Marco Provera,http://www.forbes.com/companies/pirelli/,0.0341679532791837,0.0830613577023499
Alexandria Real Estate Equities,15.663,1.243,0.371,14.465,1610,Financials,Real Estate,North America,United States,California,California,Joel Marcus,http://www.forbes.com/companies/alexandria-real-estate-equities/,0.0256481161424127,0.29847144006436
Banco Davivienda,5.653,3.757,0.47,34.095,1610,Financials,Regional Banks,South America,Colombia,Colombia,,Carlos Arango,http://www.forbes.com/companies/banco-davivienda/,0.0137850124651708,0.125099813681129
Csc Financial,6.803,2.481,0.469,28.414,1610,Financials,Investment Services,Asia,China,China,,Ge Li,http://www.forbes.com/companies/csc-financial/,0.016505947772225,0.189036678758565
PBF Energy,3.936,27.186,0.128,8.005,1613,Energy,Oil & Gas Operations,North America,United States,New Jersey,New Jersey,Thomas Nimbley,http://www.forbes.com/companies/pbf-energy/,0.0159900062460962,0.00470830574560436
Luxshare Precision Industry,15.986,5.393,0.411,5.308,1614,Information Technology,Electronics,Asia,China,China,,Lai Wang,http://www.forbes.com/companies/luxshare-precision-industry/,0.077430293896006,0.0762099017244576
Minebea,7.101,8.359,0.533,7.098,1615,Industrials,Other Industrial Equipment,Asia,Japan,Japan,,Yoshihisa Kainuma,http://www.forbes.com/companies/minebea/,0.0750915750915751,0.0637636080870918
Rajesh Exports,2.832,27.054,0.204,3.94,1615,Consumer Staples,Household/Personal Care,Asia,India,India,,Prashant Mehta,http://www.forbes.com/companies/rajesh-exports/,0.0517766497461929,0.00754047460634287
Bank of Kyoto,3.233,0.998,0.175,85.158,1617,Financials,Regional Banks,Asia,Japan,Japan,,Hideo Takasaki,http://www.forbes.com/companies/bank-of-kyoto/,0.00205500364029216,0.175350701402806
Align Technology,22.518,1.966,0.4,2.052,1618,Health Care,Medical Equipment & Supplies,North America,United States,California,California,Joseph Hogan,http://www.forbes.com/companies/align-technology/,0.194931773879142,0.203458799593082
PGE Polska Grupa Energetyczna,4.71,7.181,0.415,20.205,1619,Utilities,Electric Utilities,Europe,Poland,Poland,,Henryk MBA,http://www.forbes.com/companies/pge-polska-grupa-energetyczna/,0.0205394704281119,0.0577913939562735
Hiroshima Bank,1.603,1.061,0.205,81.665,1620,Financials,Regional Banks,Asia,Japan,Japan,,Toshio Heya,http://www.forbes.com/companies/hiroshima-bank/,0.00251025531133288,0.193213949104618
Zhejiang Longsheng Group,11.266,2.861,0.621,7.605,1620,Materials,Diversified Chemicals,Asia,China,China,,Weixiang Ruan,http://www.forbes.com/companies/zhejiang-longsheng-group/,0.0816568047337278,0.217056973086333
Fastighets Balder,5.793,0.772,1.07,14.438,1622,Financials,Consumer Financial Services,Europe,Sweden,Sweden,,Kjell Torne Selin,http://www.forbes.com/companies/fastighets-balder/,0.0741099875328993,1.3860103626943
INTL FCStone,0.757,26.256,0.079,8.711,1622,Financials,Regional Banks,North America,United States,New York,New York,Sean O'Connor,http://www.forbes.com/companies/intl-fcstone/,0.00906899322695442,0.00300883607556368
Latam Airlines,6.528,9.896,0.19,17.567,1622,Industrials,Airline,South America,Chile,Chile,,Enrique Cueto,http://www.forbes.com/companies/latam-airlines/,0.0108157340467923,0.0191996766370251
